"cruise","cast","niskin","date","latitude","longitude","depth"
"EN617",4,11,2018-07-21 03:06:46,41.02909,-70.98954,3.783
"EN617",4,12,2018-07-21 03:06:56,41.02907,-70.98952,3.764
"EN617",4,13,2018-07-21 03:07:02,41.02906,-70.98952,3.788
"EN617",4,14,2018-07-21 03:07:10,41.02904,-70.9895,3.741
"EN617",4,15,2018-07-21 03:07:16,41.02904,-70.98947,3.793
"EN617",4,16,2018-07-21 03:07:23,41.02902,-70.98944,3.852
"EN617",4,17,2018-07-21 03:07:30,41.029,-70.98944,3.757
"EN617",4,18,2018-07-21 03:07:37,41.029,-70.98942,3.757
"EN617",4,19,2018-07-21 03:07:44,41.02897,-70.98942,3.716
"EN617",4,20,2018-07-21 03:07:51,41.02896,-70.9894,3.655
"EN617",4,21,2018-07-21 03:07:58,41.02894,-70.98937,3.57
"EN617",4,22,2018-07-21 03:08:04,41.02893,-70.98934,3.73
"EN617",4,23,2018-07-21 03:08:11,41.02892,-70.98932,3.799
"EN617",4,24,2018-07-21 03:08:18,41.02892,-70.9893,3.743
"EN617",5,1,2018-07-21 06:47:34,40.8642,-70.88471,51.545
"EN617",5,2,2018-07-21 06:47:55,40.86422,-70.8848,51.624
"EN617",5,3,2018-07-21 06:50:55,40.86436,-70.8855,29.851
"EN617",5,4,2018-07-21 06:51:04,40.86436,-70.88554,30.186
"EN617",5,5,2018-07-21 06:53:39,40.86446,-70.88616,25.24
"EN617",5,6,2018-07-21 06:53:47,40.86447,-70.8862,25.187
"EN617",5,7,2018-07-21 06:53:57,40.86448,-70.88624,25.335
"EN617",5,8,2018-07-21 06:57:02,40.86468,-70.88694,14.399
"EN617",5,9,2018-07-21 06:57:15,40.86469,-70.88699,14.135
"EN617",5,10,2018-07-21 06:57:26,40.8647,-70.88704,14.252
"EN617",5,11,2018-07-21 06:57:39,40.86472,-70.88708,14.25
"EN617",5,12,2018-07-21 07:00:13,40.86487,-70.88765,10.082
"EN617",5,13,2018-07-21 07:00:21,40.86488,-70.88768,9.718
"EN617",5,14,2018-07-21 07:03:02,40.86498,-70.88832,1.624
"EN617",5,15,2018-07-21 07:03:16,40.865,-70.88838,1.487
"EN617",5,16,2018-07-21 07:03:24,40.865,-70.88841,1.636
"EN617",5,17,2018-07-21 07:04:05,40.86502,-70.88858,1.631
"EN617",5,18,2018-07-21 07:04:40,40.865,-70.88872,1.529
"EN617",5,19,2018-07-21 07:04:47,40.86502,-70.88876,1.709
"EN617",5,20,2018-07-21 07:04:57,40.86502,-70.8888,1.607
"EN617",5,21,2018-07-21 07:05:07,40.86504,-70.88884,1.631
"EN617",5,22,2018-07-21 07:05:14,40.86504,-70.88888,1.741
"EN617",5,23,2018-07-21 07:05:26,40.86504,-70.88894,1.582
"EN617",5,24,2018-07-21 07:05:39,40.86506,-70.88898,1.629
"EN617",6,1,2018-07-21 11:11:37,40.70184,-70.7724,20.048
"EN617",6,2,2018-07-21 11:11:49,40.70188,-70.77239,20.532
"EN617",6,3,2018-07-21 11:11:59,40.70187,-70.77237,20.129
"EN617",6,4,2018-07-21 11:15:18,40.70234,-70.77222,2.112
"EN617",6,5,2018-07-21 11:15:28,40.70236,-70.77222,2.231
"EN617",6,6,2018-07-21 11:15:35,40.70238,-70.7722,2.047
"EN617",6,7,2018-07-21 11:15:45,40.7024,-70.7722,2.066
"EN617",6,8,2018-07-21 11:15:51,40.7024,-70.7722,2.283
"EN617",6,9,2018-07-21 11:16:00,40.70242,-70.77218,2.264
"EN617",6,10,2018-07-21 11:16:07,40.70243,-70.77218,2.1
"EN617",6,11,2018-07-21 11:16:20,40.70248,-70.77216,2.145
"EN617",6,12,2018-07-21 11:16:28,40.7025,-70.77214,2.259
"EN617",6,13,2018-07-21 11:16:37,40.7025,-70.77214,1.993
"EN617",7,1,2018-07-21 12:44:37,40.69894,-70.99246,20.386
"EN617",7,2,2018-07-21 12:44:47,40.69898,-70.99244,20.13
"EN617",7,3,2018-07-21 12:48:44,40.69996,-70.99186,1.974
"EN617",7,4,2018-07-21 12:48:56,40.69999,-70.99182,2.035
"EN617",7,5,2018-07-21 12:49:06,40.70002,-70.9918,1.855
"EN617",7,6,2018-07-21 12:49:12,40.70004,-70.99176,1.92
"EN617",7,7,2018-07-21 12:49:19,40.70006,-70.99175,1.962
"EN617",7,8,2018-07-21 12:49:26,40.7001,-70.99172,2.023
"EN617",7,9,2018-07-21 12:49:32,40.70013,-70.9917,1.999
"EN617",7,10,2018-07-21 12:49:39,40.70016,-70.99166,2.021
"EN617",7,11,2018-07-21 12:49:45,40.70018,-70.99166,2.001
"EN617",7,12,2018-07-21 12:49:52,40.7002,-70.99164,2.131
"EN617",7,13,2018-07-21 12:50:09,40.70024,-70.9916,1.66
"EN617",8,1,2018-07-21 14:57:09,40.69956,-70.87992,59.428
"EN617",8,2,2018-07-21 14:57:28,40.6996,-70.8799,59.722
"EN617",8,3,2018-07-21 15:01:47,40.70024,-70.8792,44.419
"EN617",8,4,2018-07-21 15:02:02,40.70028,-70.87915,44.212
"EN617",8,5,2018-07-21 15:02:16,40.70032,-70.8791,44.505
"EN617",8,6,2018-07-21 15:04:36,40.70063,-70.87856,24.629
"EN617",8,7,2018-07-21 15:04:49,40.70066,-70.87851,24.661
"EN617",8,8,2018-07-21 15:05:02,40.7007,-70.87846,24.732
"EN617",8,9,2018-07-21 15:05:16,40.70072,-70.8784,24.354
"EN617",8,10,2018-07-21 15:08:08,40.70112,-70.87778,18.731
"EN617",8,11,2018-07-21 15:08:24,40.70114,-70.8777,18.474
"EN617",8,12,2018-07-21 15:10:25,40.70142,-70.87727,12.414
"EN617",8,13,2018-07-21 15:10:36,40.70146,-70.87723,12.476
"EN617",8,14,2018-07-21 15:10:49,40.7015,-70.8772,12.472
"EN617",8,15,2018-07-21 15:12:54,40.70185,-70.87676,2.292
"EN617",8,16,2018-07-21 15:13:12,40.7019,-70.87668,2.269
"EN617",8,17,2018-07-21 15:13:26,40.70194,-70.8766,2.418
"EN617",8,18,2018-07-21 15:13:40,40.70196,-70.87654,2.514
"EN617",8,19,2018-07-21 15:13:54,40.70198,-70.87649,2.176
"EN617",8,20,2018-07-21 15:14:04,40.702,-70.87644,2.132
"EN617",8,21,2018-07-21 15:14:16,40.70202,-70.8764,2.215
"EN617",8,22,2018-07-21 15:14:28,40.70204,-70.87635,2.383
"EN617",8,23,2018-07-21 15:14:40,40.70206,-70.87632,2.418
"EN617",8,24,2018-07-21 15:14:50,40.70208,-70.87628,2.53
"EN617",9,1,2018-07-21 17:28:46,40.51833,-70.88108,72.122
"EN617",9,2,2018-07-21 17:28:57,40.51838,-70.88108,72.644
"EN617",9,3,2018-07-21 17:31:42,40.51916,-70.88112,46.613
"EN617",9,4,2018-07-21 17:31:51,40.5192,-70.88114,46.51
"EN617",9,5,2018-07-21 17:33:28,40.51965,-70.88118,35.5
"EN617",9,6,2018-07-21 17:33:35,40.5197,-70.88118,35.266
"EN617",9,7,2018-07-21 17:35:45,40.5203,-70.88122,20.184
"EN617",9,8,2018-07-21 17:35:52,40.52033,-70.8812,19.902
"EN617",9,9,2018-07-21 17:37:33,40.52082,-70.88122,14.776
"EN617",9,10,2018-07-21 17:37:40,40.52084,-70.88122,14.532
"EN617",9,11,2018-07-21 17:39:41,40.52142,-70.88128,4.436
"EN617",9,12,2018-07-21 17:39:47,40.52146,-70.88128,4.202
"EN617",9,13,2018-07-21 17:39:54,40.5215,-70.88128,4.451
"EN617",9,14,2018-07-21 17:40:01,40.52153,-70.88128,4.684
"EN617",9,15,2018-07-21 17:40:09,40.52156,-70.88128,4.585
"EN617",10,1,2018-07-21 21:46:29,40.36578,-70.77014,46.627
"EN617",10,2,2018-07-21 21:46:37,40.3658,-70.77014,46.486
"EN617",10,3,2018-07-21 21:48:43,40.36614,-70.76962,17
"EN617",10,4,2018-07-21 21:48:52,40.36618,-70.76956,17.363
"EN617",10,5,2018-07-21 21:50:12,40.36651,-70.7689,7.901
"EN617",10,6,2018-07-21 21:50:19,40.36653,-70.76885,8.265
"EN617",11,1,2018-07-21 23:24:05,40.36632,-70.9887,31.73
"EN617",11,2,2018-07-21 23:24:14,40.36638,-70.98872,31.688
"EN617",11,3,2018-07-21 23:26:05,40.3667,-70.9886,17.44
"EN617",11,4,2018-07-21 23:26:13,40.3667,-70.9886,17.263
"EN617",11,5,2018-07-21 23:27:53,40.36684,-70.9889,5.368
"EN617",11,6,2018-07-21 23:28:00,40.36686,-70.98892,5.587
"EN617",12,1,2018-07-22 02:14:34,40.36728,-70.88918,88.937
"EN617",12,2,2018-07-22 02:14:42,40.36732,-70.88918,89.609
"EN617",12,3,2018-07-22 02:16:03,40.36758,-70.88932,74.651
"EN617",12,4,2018-07-22 02:16:11,40.3676,-70.88934,75.008
"EN617",12,5,2018-07-22 02:18:05,40.36806,-70.88951,50.324
"EN617",12,6,2018-07-22 02:18:13,40.36808,-70.8895,50.807
"EN617",12,7,2018-07-22 02:20:06,40.36836,-70.88934,40.455
"EN617",12,8,2018-07-22 02:20:14,40.36838,-70.88932,40.272
"EN617",12,9,2018-07-22 02:20:21,40.3684,-70.8893,40.488
"EN617",12,10,2018-07-22 02:22:04,40.3687,-70.88926,28.669
"EN617",12,11,2018-07-22 02:22:11,40.36874,-70.88926,28.393
"EN617",12,12,2018-07-22 02:22:18,40.36875,-70.88926,28.171
"EN617",12,13,2018-07-22 02:22:26,40.36878,-70.88926,28.282
"EN617",12,14,2018-07-22 02:24:14,40.3691,-70.88928,20.206
"EN617",12,15,2018-07-22 02:24:25,40.36914,-70.88929,20.304
"EN617",12,16,2018-07-22 02:25:50,40.36936,-70.88922,14.386
"EN617",12,17,2018-07-22 02:25:56,40.36938,-70.88922,14.538
"EN617",12,18,2018-07-22 02:26:04,40.36938,-70.88922,14.669
"EN617",12,19,2018-07-22 02:26:11,40.3694,-70.88924,14.378
"EN617",12,20,2018-07-22 02:27:54,40.36966,-70.88926,4.752
"EN617",12,21,2018-07-22 02:28:00,40.36968,-70.88926,4.776
"EN617",12,22,2018-07-22 02:28:08,40.36972,-70.88926,4.69
"EN617",12,23,2018-07-22 02:28:14,40.36974,-70.88927,4.339
"EN617",12,24,2018-07-22 02:28:22,40.36976,-70.88928,4.559
"EN617",13,1,2018-07-22 05:09:00,40.23672,-70.89158,123.439
"EN617",13,2,2018-07-22 05:09:11,40.23676,-70.89156,123.384
"EN617",13,3,2018-07-22 05:10:56,40.23722,-70.8915,111.605
"EN617",13,4,2018-07-22 05:11:07,40.23726,-70.8915,111.836
"EN617",13,5,2018-07-22 05:13:05,40.23786,-70.89132,81.11
"EN617",13,6,2018-07-22 05:13:17,40.23792,-70.8913,81.803
"EN617",13,7,2018-07-22 05:15:19,40.23852,-70.89093,55.346
"EN617",13,8,2018-07-22 05:15:27,40.23856,-70.8909,55.682
"EN617",13,9,2018-07-22 05:16:58,40.23896,-70.89054,38.289
"EN617",13,10,2018-07-22 05:17:07,40.239,-70.8905,38.675
"EN617",13,11,2018-07-22 05:17:15,40.23903,-70.89048,38.619
"EN617",13,12,2018-07-22 05:18:41,40.23944,-70.89016,32.06
"EN617",13,13,2018-07-22 05:18:53,40.23948,-70.89012,31.986
"EN617",13,14,2018-07-22 05:20:34,40.23997,-70.88964,21.61
"EN617",13,15,2018-07-22 05:20:42,40.24,-70.88962,21.584
"EN617",13,16,2018-07-22 05:23:24,40.24087,-70.88916,3.62
"EN617",13,17,2018-07-22 05:23:34,40.24092,-70.88914,2.885
"EN617",13,18,2018-07-22 05:23:45,40.24099,-70.88912,3.433
"EN617",13,19,2018-07-22 05:24:05,40.24108,-70.88909,3.609
"EN617",14,1,2018-07-22 09:06:02,40.1408,-70.75892,128.339
"EN617",14,2,2018-07-22 09:06:18,40.14082,-70.75892,128.995
"EN617",14,3,2018-07-22 09:08:52,40.14136,-70.75928,109.217
"EN617",14,4,2018-07-22 09:09:09,40.14144,-70.7593,109.004
"EN617",14,5,2018-07-22 09:12:04,40.142,-70.75862,80.449
"EN617",14,6,2018-07-22 09:12:19,40.14204,-70.75856,80.403
"EN617",14,7,2018-07-22 09:14:52,40.14249,-70.75835,61.184
"EN617",14,8,2018-07-22 09:15:10,40.14254,-70.75846,61.09
"EN617",14,9,2018-07-22 09:15:19,40.14258,-70.75851,61.143
"EN617",14,10,2018-07-22 09:18:00,40.14332,-70.75908,38.583
"EN617",14,11,2018-07-22 09:18:09,40.14338,-70.7591,39.035
"EN617",14,12,2018-07-22 09:18:18,40.14342,-70.75912,39.175
"EN617",14,13,2018-07-22 09:20:38,40.14404,-70.7594,29.787
"EN617",14,14,2018-07-22 09:20:47,40.14408,-70.75944,30.388
"EN617",14,15,2018-07-22 09:23:08,40.14476,-70.75983,17.972
"EN617",14,16,2018-07-22 09:23:17,40.14481,-70.75986,17.729
"EN617",14,17,2018-07-22 09:26:08,40.14539,-70.75942,6.779
"EN617",14,18,2018-07-22 09:26:23,40.14536,-70.7594,6.875
"EN617",14,19,2018-07-22 09:26:32,40.14534,-70.75936,6.913
"EN617",14,20,2018-07-22 09:26:45,40.14532,-70.75937,7.02
"EN617",14,21,2018-07-22 09:26:55,40.1453,-70.75938,7.182
"EN617",14,22,2018-07-22 09:27:03,40.1453,-70.7594,6.945
"EN617",14,23,2018-07-22 09:27:13,40.14528,-70.7594,6.852
"EN617",14,24,2018-07-22 09:27:22,40.14528,-70.75944,7.125
"EN617",15,1,2018-07-22 13:47:44,40.0915,-70.77935,37.248
"EN617",15,2,2018-07-22 13:48:04,40.09147,-70.77932,34.916
"EN617",15,3,2018-07-22 13:51:29,40.09012,-70.77852,2.884
"EN617",15,4,2018-07-22 13:51:43,40.09001,-70.77848,3.639
"EN617",16,1,2018-07-22 15:57:57,40.09409,-70.99144,32.956
"EN617",16,2,2018-07-22 15:58:11,40.09406,-70.99138,32.608
"EN617",16,3,2018-07-22 16:00:53,40.09364,-70.99086,4.923
"EN617",16,4,2018-07-22 16:01:08,40.09358,-70.99076,6.334
"EN617",17,1,2018-07-22 18:25:40,40.09799,-70.87382,144.515
"EN617",17,2,2018-07-22 18:25:49,40.09798,-70.87378,145.834
"EN617",17,3,2018-07-22 18:28:32,40.09774,-70.8732,99.58
"EN617",17,4,2018-07-22 18:28:40,40.09772,-70.87316,99.462
"EN617",17,5,2018-07-22 18:31:56,40.09717,-70.87218,57.401
"EN617",17,6,2018-07-22 18:32:05,40.09714,-70.87216,57.787
"EN617",17,7,2018-07-22 18:33:34,40.09692,-70.87189,42.415
"EN617",17,8,2018-07-22 18:33:40,40.0969,-70.87188,42.104
"EN617",17,9,2018-07-22 18:33:47,40.09688,-70.87184,42.639
"EN617",17,10,2018-07-22 18:34:51,40.09676,-70.87157,30.053
"EN617",17,11,2018-07-22 18:34:57,40.09673,-70.87155,30.389
"EN617",17,12,2018-07-22 18:35:05,40.09673,-70.8715,31.862
"EN617",17,13,2018-07-22 18:36:14,40.0966,-70.87122,21.917
"EN617",17,14,2018-07-22 18:36:21,40.09658,-70.87122,21.325
"EN617",17,15,2018-07-22 18:37:04,40.09648,-70.8711,14.766
"EN617",17,16,2018-07-22 18:37:11,40.09646,-70.87108,14.424
"EN617",17,17,2018-07-22 18:38:17,40.09628,-70.87085,5.579
"EN617",17,18,2018-07-22 18:38:24,40.09628,-70.87082,6.385
"EN617",17,19,2018-07-22 18:38:29,40.09627,-70.87081,5.434
"EN617",18,1,2018-07-22 21:53:53,39.94944,-70.88313,152.352
"EN617",18,2,2018-07-22 21:54:01,39.94944,-70.88312,152.136
"EN617",18,3,2018-07-22 21:56:36,39.94938,-70.88261,119.187
"EN617",18,4,2018-07-22 21:56:44,39.94938,-70.88259,119.916
"EN617",18,5,2018-07-22 21:59:12,39.94932,-70.88202,75.408
"EN617",18,6,2018-07-22 21:59:20,39.9493,-70.88198,75.04
"EN617",18,7,2018-07-22 22:01:22,39.9493,-70.88157,54.988
"EN617",18,8,2018-07-22 22:01:30,39.9493,-70.88156,54.928
"EN617",18,9,2018-07-22 22:03:12,39.9492,-70.88126,39.97
"EN617",18,10,2018-07-22 22:03:20,39.9492,-70.88124,39.981
"EN617",18,11,2018-07-22 22:05:13,39.94912,-70.8808,25.003
"EN617",18,12,2018-07-22 22:05:22,39.94912,-70.88076,24.672
"EN617",18,13,2018-07-22 22:06:44,39.94907,-70.88048,14.754
"EN617",18,14,2018-07-22 22:06:51,39.94905,-70.88044,15.05
"EN617",18,15,2018-07-22 22:08:32,39.94903,-70.88009,4.741
"EN617",18,16,2018-07-22 22:08:38,39.94902,-70.88006,4.767
"EN617",18,17,2018-07-22 22:08:44,39.94902,-70.88004,4.973
"EN617",18,18,2018-07-22 22:08:50,39.94902,-70.88004,4.761
"EN617",18,19,2018-07-22 22:08:56,39.94902,-70.88002,4.748
"EN617",18,20,2018-07-22 22:09:02,39.94902,-70.88,5.353
"EN617",18,21,2018-07-22 22:09:08,39.94901,-70.87998,4.826
"EN617",18,22,2018-07-22 22:09:13,39.949,-70.87998,4.675
"EN617",18,23,2018-07-22 22:09:20,39.94898,-70.87996,5.171
"EN617",18,24,2018-07-22 22:09:25,39.94898,-70.87995,5.171
"EN617",19,1,2018-07-23 08:32:15,39.7729,-70.75858,40.507
"EN617",19,2,2018-07-23 08:32:26,39.77289,-70.7585,40.631
"EN617",19,3,2018-07-23 08:35:27,39.77277,-70.75705,4.666
"EN617",19,4,2018-07-23 08:35:38,39.77275,-70.75696,5.031
"EN617",20,1,2018-07-23 10:44:43,39.7701,-70.98067,44.118
"EN617",20,2,2018-07-23 10:44:59,39.77008,-70.98058,43.449
"EN617",20,3,2018-07-23 10:48:54,39.7698,-70.97938,5.403
"EN617",20,4,2018-07-23 10:49:13,39.76976,-70.97928,5.896
"EN617",21,1,2018-07-23 13:27:36,39.76958,-70.87106,693.022
"EN617",21,2,2018-07-23 13:32:45,39.7685,-70.86876,501.696
"EN617",21,3,2018-07-23 13:38:58,39.76706,-70.86601,304.793
"EN617",21,4,2018-07-23 13:45:10,39.76635,-70.864,151.268
"EN617",21,5,2018-07-23 13:48:35,39.76597,-70.8629,80.606
"EN617",21,6,2018-07-23 13:48:51,39.76596,-70.8628,80.579
"EN617",21,7,2018-07-23 13:51:13,39.76576,-70.86199,60.019
"EN617",21,8,2018-07-23 13:53:16,39.76546,-70.86131,50.255
"EN617",21,9,2018-07-23 13:55:32,39.76506,-70.86052,40.476
"EN617",21,10,2018-07-23 13:57:45,39.76476,-70.85978,30.159
"EN617",21,11,2018-07-23 13:57:56,39.76476,-70.85972,30.57
"EN617",21,12,2018-07-23 13:58:06,39.76472,-70.85964,30.24
"EN617",21,13,2018-07-23 13:58:16,39.7647,-70.85961,30.499
"EN617",21,14,2018-07-23 13:58:26,39.76468,-70.85954,30.449
"EN617",21,15,2018-07-23 13:58:36,39.76466,-70.85947,30.216
"EN617",21,16,2018-07-23 14:00:42,39.76436,-70.85874,20.679
"EN617",21,17,2018-07-23 14:00:54,39.76431,-70.85867,20.914
"EN617",21,18,2018-07-23 14:01:04,39.76426,-70.85861,20.621
"EN617",21,19,2018-07-23 14:04:05,39.76378,-70.85765,4.622
"EN617",21,20,2018-07-23 14:04:12,39.76376,-70.8576,4.58
"EN617",21,21,2018-07-23 14:04:20,39.76375,-70.85755,5.166
"EN617",21,22,2018-07-23 14:04:39,39.76372,-70.85742,4.442
"EN617",21,23,2018-07-23 14:04:49,39.7637,-70.85734,5.531
"EN617",21,24,2018-07-23 14:05:01,39.76366,-70.85726,5.759
"EN617",22,1,2018-07-23 15:52:00,39.77128,-70.87102,4.808
"EN617",22,2,2018-07-23 15:52:07,39.77127,-70.87099,4.72
"EN617",23,1,2018-07-23 17:48:56,39.94066,-70.76242,4.224
"EN617",24,1,2018-07-23 20:59:47,40.36714,-70.76726,88.169
"EN617",25,1,2018-07-24 08:00:59,39.77252,-70.8661,4.706
"EN617",26,1,2018-07-24 11:37:33,39.94856,-70.87892,8.378
"EN617",27,1,2018-07-24 13:08:24,40.10538,-70.88898,4.656
"EN617",27,2,2018-07-24 13:08:31,40.10538,-70.88898,4.813
"EN617",28,1,2018-07-24 14:22:00,40.22642,-70.88532,5.55
"EN617",28,2,2018-07-24 14:22:09,40.22642,-70.8853,5.884
"EN617",29,1,2018-07-24 15:41:18,40.36922,-70.88737,4.014
"EN617",29,2,2018-07-24 15:41:26,40.36926,-70.88736,4.418
"EN617",30,1,2018-07-24 16:56:58,40.51502,-70.87688,5.118
"EN617",30,2,2018-07-24 16:57:05,40.51503,-70.87685,5.115
"EN617",31,1,2018-07-24 18:29:58,40.69792,-70.87962,4.304
"EN617",31,2,2018-07-24 18:30:07,40.69794,-70.87958,4.282
"EN617",32,1,2018-07-24 19:57:03,40.86286,-70.87524,3.902
"EN617",32,2,2018-07-24 19:57:10,40.86286,-70.87521,3.164
"EN617",33,1,2018-07-24 21:44:25,41.02872,-70.87727,4.07
"EN617",33,2,2018-07-24 21:44:32,41.02872,-70.87724,4.001
"EN617",34,1,2018-07-24 23:12:40,41.19692,-70.88183,2.877
"EN617",34,2,2018-07-24 23:12:49,41.19692,-70.88182,2.871
"EN617",35,1,2018-07-25 01:19:12,41.32418,-70.58549,13.875
"EN617",35,2,2018-07-25 01:19:19,41.32422,-70.58548,13.615
"EN617",35,3,2018-07-25 01:19:26,41.32423,-70.58546,13.473
"EN617",35,4,2018-07-25 01:21:08,41.32446,-70.5853,7.772
"EN617",35,5,2018-07-25 01:21:17,41.32447,-70.58528,7.829
"EN617",35,6,2018-07-25 01:21:25,41.32448,-70.58528,8.197
"EN617",35,7,2018-07-25 01:22:41,41.32462,-70.5852,4.181
"EN617",35,8,2018-07-25 01:22:48,41.32464,-70.58518,4.319
"EN617",35,9,2018-07-25 01:22:55,41.32466,-70.58517,4.346
"EN627",2,1,2019-02-01 21:14:19,41.20087,-70.88334,17.7
"EN627",2,2,2019-02-01 21:18:16,41.20102,-70.88442,12.038
"EN627",2,3,2019-02-01 21:18:40,41.20089,-70.88441,11.833
"EN627",2,4,2019-02-01 21:18:48,41.20086,-70.88442,11.883
"EN627",2,5,2019-02-01 21:21:15,41.20035,-70.8848,7.005
"EN627",2,6,2019-02-01 21:21:23,41.20034,-70.88482,7.183
"EN627",2,7,2019-02-01 21:23:38,41.1999,-70.88524,2.072
"EN627",2,8,2019-02-01 21:23:55,41.19985,-70.8853,1.681
"EN627",2,9,2019-02-01 21:24:01,41.19983,-70.88532,1.773
"EN627",2,10,2019-02-01 21:24:08,41.19981,-70.88534,1.642
"EN627",2,11,2019-02-01 21:24:15,41.19979,-70.88536,1.653
"EN627",2,12,2019-02-01 21:24:21,41.19976,-70.88538,1.814
"EN627",3,1,2019-02-01 21:44:17,41.19756,-70.88122,18.257
"EN627",3,2,2019-02-01 21:46:49,41.19767,-70.8809,11.756
"EN627",3,3,2019-02-01 21:47:03,41.19768,-70.88086,11.846
"EN627",3,4,2019-02-01 21:47:12,41.1977,-70.88084,11.782
"EN627",3,5,2019-02-01 21:48:52,41.19784,-70.88058,6.786
"EN627",3,6,2019-02-01 21:48:58,41.19786,-70.88056,6.567
"EN627",3,7,2019-02-01 21:54:47,41.19844,-70.8797,2.136
"EN627",3,8,2019-02-01 21:54:55,41.19846,-70.87966,2.288
"EN627",3,9,2019-02-01 21:55:03,41.19846,-70.87965,2.373
"EN627",3,10,2019-02-01 21:55:10,41.19848,-70.87964,2.086
"EN627",3,11,2019-02-01 21:55:17,41.19848,-70.87961,2.045
"EN627",3,12,2019-02-01 21:55:24,41.1985,-70.8796,2.392
"EN627",5,1,2019-02-02 02:24:49,41.02794,-70.76142,2.829
"EN627",5,2,2019-02-02 02:24:58,41.02792,-70.76138,2.86
"EN627",6,1,2019-02-02 04:10:44,41.0239,-70.989,2.262
"EN627",6,2,2019-02-02 04:11:17,41.02375,-70.98886,2.119
"EN627",7,1,2019-02-02 06:33:06,41.02752,-70.88092,41.069
"EN627",7,2,2019-02-02 06:33:21,41.02746,-70.88086,41.169
"EN627",7,3,2019-02-02 06:33:29,41.02744,-70.88084,41.1
"EN627",7,4,2019-02-02 06:35:46,41.02698,-70.88033,30.419
"EN627",7,5,2019-02-02 06:35:53,41.02695,-70.8803,30.144
"EN627",7,6,2019-02-02 06:35:59,41.02694,-70.88028,30.297
"EN627",7,7,2019-02-02 06:38:40,41.0263,-70.87968,15.15
"EN627",7,8,2019-02-02 06:38:52,41.02626,-70.87964,15.213
"EN627",7,9,2019-02-02 06:41:26,41.02568,-70.87918,3.879
"EN627",7,10,2019-02-02 06:41:34,41.02566,-70.87916,3.817
"EN627",7,11,2019-02-02 06:41:43,41.02562,-70.87912,3.843
"EN627",7,12,2019-02-02 06:41:53,41.02558,-70.87908,3.821
"EN627",8,1,2019-02-02 10:08:04,40.86347,-70.88563,50.665
"EN627",8,2,2019-02-02 10:08:12,40.86348,-70.88566,50.62
"EN627",8,3,2019-02-02 10:10:13,40.8637,-70.8862,44.866
"EN627",8,4,2019-02-02 10:10:22,40.86372,-70.88625,44.879
"EN627",8,5,2019-02-02 10:13:00,40.8639,-70.8871,30.509
"EN627",8,6,2019-02-02 10:15:30,40.86418,-70.88768,14.767
"EN627",8,7,2019-02-02 10:17:37,40.8643,-70.88788,5.11
"EN627",8,8,2019-02-02 10:17:45,40.8643,-70.88788,5.075
"EN627",8,9,2019-02-02 10:17:53,40.86431,-70.88788,5.045
"EN627",8,10,2019-02-02 10:18:01,40.86432,-70.88789,5.062
"EN627",8,11,2019-02-02 10:18:09,40.86432,-70.88791,4.981
"EN627",8,12,2019-02-02 10:18:17,40.86432,-70.88793,4.963
"EN627",9,1,2019-02-02 15:18:47,40.69296,-70.76806,59.801
"EN627",9,2,2019-02-02 15:18:54,40.69294,-70.76802,59.814
"EN627",9,3,2019-02-02 15:19:03,40.69292,-70.76797,59.76
"EN627",9,4,2019-02-02 15:19:16,40.69286,-70.7679,59.7
"EN627",9,5,2019-02-02 15:19:24,40.69286,-70.76786,59.566
"EN627",9,6,2019-02-02 15:19:33,40.69284,-70.76781,59.73
"EN627",9,7,2019-02-02 15:23:35,40.69208,-70.76662,4.945
"EN627",9,8,2019-02-02 15:23:45,40.69204,-70.76657,4.992
"EN627",9,9,2019-02-02 15:23:53,40.69202,-70.76654,4.87
"EN627",9,10,2019-02-02 15:24:00,40.69198,-70.7665,5.233
"EN627",9,11,2019-02-02 15:24:07,40.69194,-70.76647,5
"EN627",9,12,2019-02-02 15:24:13,40.69192,-70.76644,5.106
"EN627",10,1,2019-02-02 17:02:06,40.69418,-70.98621,59.265
"EN627",10,2,2019-02-02 17:02:19,40.69418,-70.98616,59.384
"EN627",10,3,2019-02-02 17:06:15,40.69404,-70.98485,5.377
"EN627",10,4,2019-02-02 17:06:24,40.69402,-70.9848,5.358
"EN627",11,1,2019-02-02 19:09:06,40.6948,-70.8795,60.793
"EN627",11,2,2019-02-02 19:09:15,40.6948,-70.87944,60.809
"EN627",11,3,2019-02-02 19:11:56,40.69488,-70.87856,30.155
"EN627",11,4,2019-02-02 19:12:03,40.69488,-70.87853,30.246
"EN627",11,5,2019-02-02 19:12:12,40.69488,-70.87848,30.341
"EN627",11,6,2019-02-02 19:14:28,40.69498,-70.87773,14.97
"EN627",11,7,2019-02-02 19:14:34,40.69498,-70.87768,14.83
"EN627",11,8,2019-02-02 19:14:42,40.69498,-70.87764,14.728
"EN627",11,9,2019-02-02 19:16:51,40.69504,-70.8769,2.423
"EN627",11,10,2019-02-02 19:16:58,40.69506,-70.87686,2.794
"EN627",11,11,2019-02-02 19:17:05,40.69506,-70.87684,2.491
"EN627",11,12,2019-02-02 19:17:12,40.69506,-70.8768,2.556
"EN627",12,1,2019-02-02 20:05:18,40.6977,-70.88093,61.745
"EN627",12,2,2019-02-02 20:05:26,40.69772,-70.88089,61.821
