"cruise","cast","niskin","replicate","vol_filtered","filter_size","tau_calibration","fd_calibration","rb","ra","blank","rb_blank","ra_blank","chl","phaeo","quality_flag","date","latitude","longitude","depth"
"EN655",16,4,"a",290,">0",1.83824093809426,0.561872085808137,37.97,23.12,0.4865,37.4835,22.6335,0.315478293724871,0.0875760578168514,2,2020-07-28 02:01:22,40.36692,-70.87232,65.23
"EN655",16,4,"b",290,">0",1.83824093809426,0.561872085808137,30.37,22.03,0.4865,29.8835,21.5435,0.177177708394978,0.206466068415462,2,2020-07-28 02:01:22,40.36692,-70.87232,65.23
"EN655",16,5,"a",290,">0",1.83824093809426,0.561872085808137,66.19,43.85,0.4865,65.7035,43.3635,0.474598322007651,0.297613106762954,1,2020-07-28 02:03:23,40.36674,-70.87164,45.985
"EN655",16,5,"b",290,">0",1.83824093809426,0.561872085808137,64.25,42.76,0.4865,63.7635,42.2735,0.456540641895454,0.296260212143869,1,2020-07-28 02:03:23,40.36674,-70.87164,45.985
"EN655",16,7,"a",290,">0",1.83824093809426,0.561872085808137,221,141,0.4865,220.5135,140.5135,1.69954636350099,0.802699317695371,1,2020-07-28 02:05:17,40.3666,-70.87098,34.425
"EN655",16,7,"b",290,">0",1.83824093809426,0.561872085808137,215.9,139.4,0.4865,215.4135,138.9135,1.62519121009782,0.848561884337024,1,2020-07-28 02:05:17,40.3666,-70.87098,34.425
"EN655",16,7,"a",290,"<10",1.83824093809426,0.561872085808137,183.5,116.3,0.769666666666667,182.730333333333,115.530333333333,1.42761894534083,0.629729833463406,1,2020-07-28 02:05:17,40.3666,-70.87098,34.425
"EN655",16,7,"b",290,"<10",1.83824093809426,0.561872085808137,175.3,113.3,0.769666666666667,174.530333333333,112.530333333333,1.31714843171327,0.68677674691313,1,2020-07-28 02:05:17,40.3666,-70.87098,34.425
"EN655",16,7,"a",292,">5",1.83824093809426,0.561872085808137,52.08,31.49,0.327285714285714,51.7527142857143,31.1627142857143,0.434424712803971,0.116715781091379,1,2020-07-28 02:05:17,40.3666,-70.87098,34.425
"EN655",16,7,"b",293,">5",1.83824093809426,0.561872085808137,49.9,32.04,0.327285714285714,49.5727142857143,31.7127142857143,0.375538841088611,0.183414670721051,1,2020-07-28 02:05:17,40.3666,-70.87098,34.425
"EN655",16,7,"a",550,">20",1.83824093809426,0.561872085808137,19.94,12.83,0.327285714285714,19.6127142857143,12.5027142857143,0.0796430601568794,0.0377524566006703,1,2020-07-28 02:05:17,40.3666,-70.87098,34.425
"EN655",16,7,"b",550,">20",1.83824093809426,0.561872085808137,20.14,12.82,0.327285714285714,19.8127142857143,12.4927142857143,0.0819953868281796,0.0353062339048151,1,2020-07-28 02:05:17,40.3666,-70.87098,34.425
"EN655",16,11,"a",290,">0",1.83824093809426,0.561872085808137,134,86.97,0.58,133.42,86.39,0.999120818443144,0.539300788011422,1,2020-07-28 02:07:18,40.36648,-70.87033,25.251
"EN655",16,11,"b",290,">0",1.83824093809426,0.561872085808137,135.2,87.66,0.4865,134.7135,87.1735,1.00995542651046,0.542418643523882,1,2020-07-28 02:07:18,40.36648,-70.87033,25.251
"EN655",16,11,"a",290,"<10",1.83824093809426,0.561872085808137,114.2,72.31,0.769666666666667,113.430333333333,71.5403333333333,0.889924964588206,0.384055756941622,1,2020-07-28 02:07:18,40.36648,-70.87033,25.251
"EN655",16,11,"b",290,"<10",1.83824093809426,0.561872085808137,118.3,74.24,0.769666666666667,117.530333333333,73.4703333333333,0.936025159698171,0.372324744612735,1,2020-07-28 02:07:18,40.36648,-70.87033,25.251
"EN655",16,11,"a",294,">5",1.83824093809426,0.561872085808137,24.86,15.69,0.327285714285714,24.5327142857143,15.3627142857143,0.192160018897032,0.0776950113041685,1,2020-07-28 02:07:18,40.36648,-70.87033,25.251
"EN655",16,11,"b",295,">5",1.83824093809426,0.561872085808137,25.28,15.56,0.327285714285714,24.9527142857143,15.2327142857143,0.202994969891381,0.0636695124936517,1,2020-07-28 02:07:18,40.36648,-70.87033,25.251
"EN655",16,11,"a",551,">20",1.83824093809426,0.561872085808137,6.7,4.635,0.327285714285714,6.37271428571429,4.30771428571429,0.023089231846247,0.0172850849397836,1,2020-07-28 02:07:18,40.36648,-70.87033,25.251
"EN655",16,11,"b",551,">20",1.83824093809426,0.561872085808137,5.564,4.165,0.327285714285714,5.23671428571429,3.83771428571429,0.0156425352798545,0.0203266776318629,1,2020-07-28 02:07:18,40.36648,-70.87033,25.251
"EN655",16,14,"a",290,">0",1.83824093809426,0.561872085808137,57.34,36.29,0.4865,56.8535,35.8035,0.447193136896198,0.190390819426247,1,2020-07-28 02:08:41,40.36638,-70.86989,12.823
"EN655",16,14,"b",290,">0",1.83824093809426,0.561872085808137,58.43,36.74,0.4865,57.9435,36.2535,0.460789507804206,0.184807988544915,1,2020-07-28 02:08:41,40.36638,-70.86989,12.823
"EN655",16,17,"a",290,">0",1.83824093809426,0.561872085808137,37.47,23.35,0.4865,36.9835,22.8635,0.299969933157925,0.107180227730766,1,2020-07-28 02:10:01,40.36628,-70.86938,1.722
"EN655",16,17,"b",290,">0",1.83824093809426,0.561872085808137,35.98,22.84,0.4865,35.4935,22.3535,0.279150490205038,0.11891765865342,1,2020-07-28 02:10:01,40.36628,-70.86938,1.722
"EN655",16,17,"a",290,"<10",1.83824093809426,0.561872085808137,25.96,15.94,0.769666666666667,25.1903333333333,15.1703333333333,0.212868182028499,0.057283092159693,1,2020-07-28 02:10:01,40.36628,-70.86938,1.722
"EN655",16,17,"b",290,"<10",1.83824093809426,0.561872085808137,26.04,15.75,0.769666666666667,25.2703333333333,14.9803333333333,0.218604151005315,0.0481636285049473,1,2020-07-28 02:10:01,40.36628,-70.86938,1.722
"EN655",16,17,"a",293,">5",1.83824093809426,0.561872085808137,10.43,6.323,0.327285714285714,10.1027142857143,5.99571428571429,0.0863571120017314,0.0193205517142703,1,2020-07-28 02:10:01,40.36628,-70.86938,1.722
"EN655",16,17,"b",293,">5",1.83824093809426,0.561872085808137,9.616,5.811,0.327285714285714,9.28871428571428,5.48371428571429,0.0800070151367392,0.016646375366059,1,2020-07-28 02:10:01,40.36628,-70.86938,1.722
"EN655",16,17,"a",552,">20",1.83824093809426,0.561872085808137,6.044,3.65,0.327285714285714,5.71671428571429,3.32271428571429,0.0267193627337907,0.00436656374960803,1,2020-07-28 02:10:01,40.36628,-70.86938,1.722
"EN655",16,17,"b",550,">20",1.83824093809426,0.561872085808137,5.699,3.788,0.327285714285714,5.37171428571429,3.46071428571429,0.0214061727088321,0.0110885586460924,1,2020-07-28 02:10:01,40.36628,-70.86938,1.722
"EN657",1,2,"a",290,">0",1.83824093809426,0.561872085808137,186.8,117.4,0.719,186.081,116.681,2.94871294067422,1.20696645422624,1,2020-10-13 17:57:40,41.20278,-70.87742,18.672
"EN657",1,2,"b",290,">0",1.83824093809426,0.561872085808137,178.7,114.8,0.595833333333333,178.104166666667,114.204166666667,2.71502531569283,1.35243984340286,1,2020-10-13 17:57:40,41.20278,-70.87742,18.672
"EN657",1,2,"a",290,"<10",1.83824093809426,0.561872085808137,172.3,113.5,0.6525,171.6475,112.8475,1.24916657717323,0.760406663183082,1,2020-10-13 17:57:40,41.20278,-70.87742,18.672
"EN657",1,2,"b",290,"<10",1.83824093809426,0.561872085808137,213.4,138.5,0.6525,212.7475,137.8475,1.5912002828278,0.863569625677184,1,2020-10-13 17:57:40,41.20278,-70.87742,18.672
"EN657",1,2,"a",295,">5",1.83824093809426,0.561872085808137,202.1,126.2,0.661666666666667,201.438333333333,125.538333333333,1.58511504267035,0.612563850920428,1,2020-10-13 17:57:40,41.20278,-70.87742,18.672
"EN657",1,2,"b",294,">5",1.83824093809426,0.561872085808137,183.2,113,0.661666666666667,182.538333333333,112.338333333333,1.4710614314691,0.50222686711034,1,2020-10-13 17:57:40,41.20278,-70.87742,18.672
"EN657",1,2,"a",551,">20",1.83824093809426,0.561872085808137,176.9,105,0.661666666666667,176.238333333333,104.338333333333,0.803930154840271,0.173987284321539,1,2020-10-13 17:57:40,41.20278,-70.87742,18.672
"EN657",1,2,"b",551,">20",1.83824093809426,0.561872085808137,153.8,89.53,0.661666666666667,153.138333333333,88.8683333333333,0.718617399882952,0.114306513883911,1,2020-10-13 17:57:40,41.20278,-70.87742,18.672
"EN657",1,8,"a",290,">0",1.83824093809426,0.561872085808137,165.6,109.5,0.595833333333333,165.004166666667,108.904166666667,2.38361377481014,1.49508799699051,1,2020-10-13 18:01:38,41.20298,-70.8763,9.595
"EN657",1,8,"b",290,">0",1.83824093809426,0.561872085808137,175.2,113.7,0.595833333333333,174.604166666667,113.104166666667,2.61305253388277,1.41523531841584,1,2020-10-13 18:01:38,41.20298,-70.8763,9.595
"EN657",1,8,"a",290,"<10",1.83824093809426,0.561872085808137,207.1,136.9,0.6525,206.4475,136.2475,1.49135193397212,0.934925387771352,1,2020-10-13 18:01:38,41.20298,-70.8763,9.595
"EN657",1,8,"b",290,"<10",1.83824093809426,0.561872085808137,189.6,125.3,0.6525,188.9475,124.6475,1.36601038966392,0.853695678058565,1,2020-10-13 18:01:38,41.20298,-70.8763,9.595
"EN657",1,8,"a",293,">5",1.83824093809426,0.561872085808137,235.8,146,0.661666666666667,235.138333333333,145.338333333333,1.88820761084867,0.673458069525624,1,2020-10-13 18:01:38,41.20298,-70.8763,9.595
"EN657",1,8,"b",292,">5",1.83824093809426,0.561872085808137,212.2,130.1,0.661666666666667,211.538333333333,129.438333333333,1.73221315790219,0.557019619071533,1,2020-10-13 18:01:38,41.20298,-70.8763,9.595
"EN657",1,8,"a",550,">20",1.83824093809426,0.561872085808137,246.4,145.3,0.661666666666667,245.738333333333,144.638333333333,1.1324772688974,0.225619180928602,1,2020-10-13 18:01:38,41.20298,-70.8763,9.595
"EN657",1,8,"b",550,">20",1.83824093809426,0.561872085808137,245.7,144,0.661666666666667,245.038333333333,143.338333333333,1.13919820224397,0.206691764389881,1,2020-10-13 18:01:38,41.20298,-70.8763,9.595
"EN657",1,22,"a",290,">0",1.83824093809426,0.561872085808137,189.9,124.7,0.595833333333333,189.304166666667,124.104166666667,2.77026057250661,1.64980034776283,1,2020-10-13 18:06:02,41.20306,-70.87504,2.68
"EN657",1,22,"b",290,">0",1.83824093809426,0.561872085808137,174,112.9,0.595833333333333,173.404166666667,112.304166666667,2.59605707024776,1.40373819528933,1,2020-10-13 18:06:02,41.20306,-70.87504,2.68
"EN657",1,22,"a",290,"<10",1.83824093809426,0.561872085808137,186.1,120.8,0.6525,185.4475,120.1475,1.38725471920768,0.75231594824804,1,2020-10-13 18:06:02,41.20306,-70.87504,2.68
"EN657",1,22,"b",290,"<10",1.83824093809426,0.561872085808137,201.5,134.4,0.6525,200.8475,133.7475,1.42549451238646,0.956263142542148,1,2020-10-13 18:06:02,41.20306,-70.87504,2.68
"EN657",1,22,"a",293,">5",1.83824093809426,0.561872085808137,165.6,102.2,0.661666666666667,164.938333333333,101.538333333333,1.33309980543213,0.456567502406393,1,2020-10-13 18:06:02,41.20306,-70.87504,2.68
"EN657",1,22,"b",293,">5",1.83824093809426,0.561872085808137,157.7,96.96,0.661666666666667,157.038333333333,96.2983333333333,1.27716848867426,0.420141022997892,1,2020-10-13 18:06:02,41.20306,-70.87504,2.68
"EN657",1,22,"a",552,">20",1.83824093809426,0.561872085808137,163.5,96,0.661666666666667,162.838333333333,95.3383333333333,0.7533654906144,0.138580119572984,1,2020-10-13 18:06:02,41.20306,-70.87504,2.68
"EN657",1,22,"b",550,">20",1.83824093809426,0.561872085808137,165.5,97.6,0.661666666666667,164.838333333333,96.9383333333333,0.760585623720409,0.149626788978273,1,2020-10-13 18:06:02,41.20306,-70.87504,2.68
"EN657",2,1,"a",290,">0",1.83824093809426,0.561872085808137,63.98,47.26,0.719,63.261,46.541,0.355205189971707,0.473590735320595,1,2020-10-14 00:11:31,40.86069,-70.87942,49.483
"EN657",2,1,"b",290,">0",1.83824093809426,0.561872085808137,62.38,44.97,0.719,61.661,44.251,0.369863777356903,0.41815213313298,1,2020-10-14 00:11:31,40.86069,-70.87942,49.483
"EN657",2,6,"a",290,">0",1.83824093809426,0.561872085808137,143.8,94.07,0.728666666666667,143.071333333333,93.3413333333333,1.0564805082113,0.605729515810896,1,2020-10-14 00:14:19,40.86026,-70.87906,30.543
"EN657",2,6,"b",290,">0",1.83824093809426,0.561872085808137,142.4,97.23,0.595833333333333,141.804166666667,96.6341666666667,0.959606365491747,0.761241995681209,1,2020-10-14 00:14:19,40.86026,-70.87906,30.543
"EN657",2,6,"a",294,">5",1.83824093809426,0.561872085808137,61.49,42.02,0.661666666666667,60.8283333333333,41.3583333333333,0.407999516676686,0.318483712990373,1,2020-10-14 00:14:19,40.86026,-70.87906,30.543
"EN657",2,6,"b",294,">5",1.83824093809426,0.561872085808137,60.93,42.74,0.661666666666667,60.2683333333333,42.0783333333333,0.381176744137078,0.357953705163918,1,2020-10-14 00:14:19,40.86026,-70.87906,30.543
"EN657",2,6,"a",551,">20",1.83824093809426,0.561872085808137,79.2,49.92,0.661666666666667,78.5383333333333,49.2583333333333,0.327386299495454,0.134290455842586,1,2020-10-14 00:14:19,40.86026,-70.87906,30.543
"EN657",2,6,"b",551,">20",1.83824093809426,0.561872085808137,78.12,51,0.661666666666667,77.4583333333333,50.3383333333333,0.303234851172019,0.168564270515506,1,2020-10-14 00:14:19,40.86026,-70.87906,30.543
"EN657",2,8,"a",290,">0",1.83824093809426,0.561872085808137,113.1,76.55,0.595833333333333,112.504166666667,75.9541666666667,0.776480244824515,0.576101432455856,1,2020-10-14 00:16:18,40.8599,-70.87876,14.92
"EN657",2,8,"b",290,">0",1.83824093809426,0.561872085808137,122.5,83.6,0.595833333333333,121.904166666667,83.0041666666667,0.826404419252357,0.65172271844594,1,2020-10-14 00:16:18,40.8599,-70.87876,14.92
"EN657",2,8,"a",293,">5",1.83824093809426,0.561872085808137,45.81,31.07,0.661666666666667,45.1483333333333,30.4083333333333,0.309935191357565,0.226027910123221,1,2020-10-14 00:16:18,40.8599,-70.87876,14.92
"EN657",2,8,"b",292,">5",1.83824093809426,0.561872085808137,39.75,28.02,0.661666666666667,39.0883333333333,27.3583333333333,0.247489163729509,0.23636744796491,1,2020-10-14 00:16:18,40.8599,-70.87876,14.92
"EN657",2,8,"a",550,">20",1.83824093809426,0.561872085808137,44.74,29.19,0.661666666666667,44.0783333333333,28.5283333333333,0.174184189231994,0.0936855194859773,2,2020-10-14 00:16:18,40.8599,-70.87876,14.92
"EN657",2,8,"b",550,">20",1.83824093809426,0.561872085808137,68.23,43.69,0.661666666666667,67.5683333333333,43.0283333333333,0.274886173874799,0.129132770447912,2,2020-10-14 00:16:18,40.8599,-70.87876,14.92
"EN657",2,12,"a",290,">0",1.83824093809426,0.561872085808137,102.9,71.3,0.595833333333333,102.304166666667,70.7041666666667,0.671320813582892,0.587769563386257,1,2020-10-14 00:18:34,40.85944,-70.87842,2.475
"EN657",2,12,"b",290,">0",1.83824093809426,0.561872085808137,104.8,71.8,0.595833333333333,104.204166666667,71.2041666666667,0.701062874944159,0.566931435387963,1,2020-10-14 00:18:34,40.85944,-70.87842,2.475
"EN657",2,12,"a",290,"<10",1.83824093809426,0.561872085808137,80.34,53.63,0.6525,79.6875,52.9775,0.567436042113893,0.375980217359967,1,2020-10-14 00:18:34,40.85944,-70.87842,2.475
"EN657",2,12,"b",290,"<10",1.83824093809426,0.561872085808137,81.63,53.79,0.6525,80.9775,53.1375,0.591442134498345,0.354823383651667,1,2020-10-14 00:18:34,40.85944,-70.87842,2.475
"EN657",2,12,"a",293,">5",1.83824093809426,0.561872085808137,30.77,20.46,0.661666666666667,30.1083333333333,19.7983333333333,0.216786419463806,0.132169770313681,1,2020-10-14 00:18:34,40.85944,-70.87842,2.475
"EN657",2,12,"b",293,">5",1.83824093809426,0.561872085808137,29.14,20.01,0.661666666666667,28.4783333333333,19.3483333333333,0.191974782706552,0.149049916942144,1,2020-10-14 00:18:34,40.85944,-70.87842,2.475
"EN657",2,12,"a",550,">20",1.83824093809426,0.561872085808137,33.23,21.37,0.661666666666667,32.5683333333333,20.7083333333333,0.132850449150575,0.0615925683653908,1,2020-10-14 00:18:34,40.85944,-70.87842,2.475
"EN657",2,12,"b",552,">20",1.83824093809426,0.561872085808137,39.55,25.22,0.661666666666667,38.8883333333333,24.5583333333333,0.159936703414879,0.0698208017179127,1,2020-10-14 00:18:34,40.85944,-70.87842,2.475
"EN657",5,2,"a",290,">0",1.83824093809426,0.561872085808137,224.4,149.6,0.595833333333333,223.804166666667,149.004166666667,1.58907584987343,1.06437049173738,2,2020-10-14 13:11:07,41.02949,-70.88414,40.877
"EN657",5,2,"b",290,">0",1.83824093809426,0.561872085808137,159.3,99.09,0.719,158.581,98.371,2.55824216365987,0.94531315173641,2,2020-10-14 13:11:07,41.02949,-70.88414,40.877
"EN657",5,5,"a",290,">0",1.83824093809426,0.561872085808137,152.4,95.5,0.728666666666667,151.671333333333,94.7713333333333,2.41760470208016,0.957745844800448,1,2020-10-14 13:16:09,41.02928,-70.88416,35.097
"EN657",5,5,"b",290,">0",1.83824093809426,0.561872085808137,283.7,184,0.595833333333333,283.104166666667,183.404166666667,2.11805965551311,1.14797730147027,1,2020-10-14 13:16:09,41.02928,-70.88416,35.097
"EN657",5,5,"a",290,"<10",1.83824093809426,0.561872085808137,69.4,45.24,0.6525,68.7475,44.5875,0.513263001777299,0.280745255865865,1,2020-10-14 13:16:09,41.02928,-70.88416,35.097
"EN657",5,5,"b",290,"<10",1.83824093809426,0.561872085808137,73.85,49.9,0.6525,73.1975,49.2475,0.508801692573109,0.368191224012969,1,2020-10-14 13:16:09,41.02928,-70.88416,35.097
"EN657",5,5,"a",294,">5",1.83824093809426,0.561872085808137,231.3,154.3,0.661666666666667,230.638333333333,153.638333333333,1.61355741058576,1.08518945866261,1,2020-10-14 13:16:09,41.02928,-70.88416,35.097
"EN657",5,5,"b",295,">5",1.83824093809426,0.561872085808137,200.3,130.2,0.661666666666667,199.638333333333,129.538333333333,1.4639863569327,0.803716690563501,1,2020-10-14 13:16:09,41.02928,-70.88416,35.097
"EN657",5,5,"a",551,">20",1.83824093809426,0.561872085808137,355.1,227.8,0.661666666666667,354.438333333333,227.138333333333,1.42337007943208,0.705497903911993,1,2020-10-14 13:16:09,41.02928,-70.88416,35.097
"EN657",5,5,"b",551,">20",1.83824093809426,0.561872085808137,363.4,233.5,0.661666666666667,362.738333333333,232.838333333333,1.45244126722881,0.729850316293107,1,2020-10-14 13:16:09,41.02928,-70.88416,35.097
"EN657",5,9,"a",290,">0",1.83824093809426,0.561872085808137,234,152,0.595833333333333,233.404166666667,151.404166666667,1.74203502258852,0.954150199164561,2,2020-10-14 13:19:19,41.02934,-70.88434,20.301
"EN657",5,9,"b",290,">0",1.83824093809426,0.561872085808137,289.8,188,0.595833333333333,289.204166666667,187.404166666667,2.16267274755501,1.17459567633216,2,2020-10-14 13:19:19,41.02934,-70.88434,20.301
"EN657",5,9,"a",290,"<10",1.83824093809426,0.561872085808137,69.12,46.29,0.6525,68.4675,45.6375,0.485008043484095,0.327698474221314,1,2020-10-14 13:19:19,41.02934,-70.88434,20.301
"EN657",5,9,"b",290,"<10",1.83824093809426,0.561872085808137,88.34,60.07,0.6525,87.6875,59.4175,0.600577196202163,0.457521724986797,1,2020-10-14 13:19:19,41.02934,-70.88434,20.301
"EN657",5,9,"a",293,">5",1.83824093809426,0.561872085808137,216,140.9,0.661666666666667,215.338333333333,140.238333333333,1.57911349192355,0.892661966991096,1,2020-10-14 13:19:19,41.02934,-70.88434,20.301
"EN657",5,9,"b",292,">5",1.83824093809426,0.561872085808137,216,142.2,0.661666666666667,215.338333333333,141.538333333333,1.55709294827261,0.946139158637232,1,2020-10-14 13:19:19,41.02934,-70.88434,20.301
"EN657",5,9,"a",550,">20",1.83824093809426,0.561872085808137,345.3,220.6,0.661666666666667,344.638333333333,219.938333333333,1.39683398052923,0.668299534195869,1,2020-10-14 13:19:19,41.02934,-70.88434,20.301
"EN657",5,9,"b",550,">20",1.83824093809426,0.561872085808137,350.2,226.1,0.661666666666667,349.538333333333,225.438333333333,1.39011304718266,0.726663281047687,1,2020-10-14 13:19:19,41.02934,-70.88434,20.301
"EN657",5,14,"a",290,">0",1.83824093809426,0.561872085808137,201.4,137.6,0.595833333333333,200.804166666667,137.004166666667,1.35538822489204,1.0843637160074,2,2020-10-14 13:21:44,41.0294,-70.88428,4.109
"EN657",5,14,"b",290,">0",1.83824093809426,0.561872085808137,255.8,166.1,0.595833333333333,255.204166666667,165.504166666667,1.90561636007549,1.04165978251344,2,2020-10-14 13:21:44,41.0294,-70.88428,4.109
"EN657",5,14,"a",290,"<10",1.83824093809426,0.561872085808137,63.9,41.99,0.6525,63.2475,41.3375,0.465463260303834,0.270669430480003,1,2020-10-14 13:21:44,41.0294,-70.88428,4.109
"EN657",5,14,"b",290,"<10",1.83824093809426,0.561872085808137,72.24,48.34,0.6525,71.5875,47.6875,0.507739476095921,0.34147316839768,1,2020-10-14 13:21:44,41.0294,-70.88428,4.109
"EN657",5,14,"a",293,">5",1.83824093809426,0.561872085808137,209.6,140.6,0.661666666666667,208.938333333333,139.938333333333,1.45084994597504,1.01563785285375,1,2020-10-14 13:21:44,41.0294,-70.88428,4.109
"EN657",5,14,"b",293,">5",1.83824093809426,0.561872085808137,173.3,113,0.661666666666667,172.638333333333,112.338333333333,1.26791669191731,0.712106379012224,1,2020-10-14 13:21:44,41.0294,-70.88428,4.109
"EN657",5,14,"a",552,">20",1.83824093809426,0.561872085808137,338,220.2,0.661666666666667,337.338333333333,219.538333333333,1.31476229325002,0.73914662080541,1,2020-10-14 13:21:44,41.0294,-70.88428,4.109
"EN657",5,14,"b",550,">20",1.83824093809426,0.561872085808137,319.4,205.5,0.661666666666667,318.738333333333,204.838333333333,1.27585718029094,0.647493337356126,1,2020-10-14 13:21:44,41.0294,-70.88428,4.109
"EN657",6,2,"a",290,">0",1.83824093809426,0.561872085808137,34.17,26.73,0.719,33.451,26.011,0.158057811805592,0.305142609603017,1,2020-10-14 18:31:28,40.69642,-70.89036,61.967
"EN657",6,2,"b",290,">0",1.83824093809426,0.561872085808137,34.7,26.98,0.595833333333333,34.1041666666667,26.3841666666667,0.164006224077846,0.305839499597329,1,2020-10-14 18:31:28,40.69642,-70.89036,61.967
"EN657",6,4,"a",290,">0",1.83824093809426,0.561872085808137,64.95,43.38,0.595833333333333,64.3541666666667,42.7841666666667,0.458240188258955,0.303654549721752,1,2020-10-14 18:35:01,40.69622,-70.89155,44.961
"EN657",6,4,"b",290,">0",1.83824093809426,0.561872085808137,63.29,42.31,0.595833333333333,62.6941666666667,41.7141666666667,0.445706033828135,0.297134286755808,1,2020-10-14 18:35:01,40.69622,-70.89155,44.961
"EN657",6,4,"a",294,">5",1.83824093809426,0.561872085808137,22.89,15.32,0.661666666666667,22.2283333333333,14.6583333333333,0.158631553222522,0.0988506150193386,1,2020-10-14 18:35:01,40.69622,-70.89155,44.961
"EN657",6,4,"b",294,">5",1.83824093809426,0.561872085808137,25.63,16.96,0.661666666666667,24.9683333333333,16.2983333333333,0.181682373373747,0.104607350700972,1,2020-10-14 18:35:01,40.69622,-70.89155,44.961
"EN657",6,4,"a",550,">20",1.83824093809426,0.561872085808137,31.15,19.36,0.661666666666667,30.4883333333333,18.6983333333333,0.132066340260142,0.0435035763202704,1,2020-10-14 18:35:01,40.69622,-70.89155,44.961
"EN657",6,4,"b",552,">20",1.83824093809426,0.561872085808137,30.84,18.63,0.661666666666667,30.1783333333333,17.9683333333333,0.136275446524471,0.0318287721953541,1,2020-10-14 18:35:01,40.69622,-70.89155,44.961
"EN657",6,8,"a",290,">0",1.83824093809426,0.561872085808137,137.9,89.15,0.719,137.181,88.431,1.03566106525842,0.539106397183808,2,2020-10-14 18:38:06,40.69599,-70.8926,32.907
"EN657",6,8,"b",290,">0",1.83824093809426,0.561872085808137,108.3,72.25,0.595833333333333,107.704166666667,71.6541666666667,0.765858080052634,0.510149770306164,2,2020-10-14 18:38:06,40.69599,-70.8926,32.907
"EN657",6,8,"a",290,"<10",1.83824093809426,0.561872085808137,79.55,52.85,0.6525,78.8975,52.1975,0.567223598818456,0.362302524609166,1,2020-10-14 18:38:06,40.69599,-70.8926,32.907
"EN657",6,8,"b",290,"<10",1.83824093809426,0.561872085808137,80.86,53.52,0.6525,80.2075,52.8675,0.580819969726464,0.360637424407543,1,2020-10-14 18:38:06,40.69599,-70.8926,32.907
"EN657",6,8,"a",295,">5",1.83824093809426,0.561872085808137,27.25,17.33,0.661666666666667,26.5883333333333,16.6683333333333,0.207171821123714,0.0846246635463255,1,2020-10-14 18:38:06,40.69599,-70.8926,32.907
"EN657",6,8,"b",294,">5",1.83824093809426,0.561872085808137,24.94,16.43,0.661666666666667,24.2783333333333,15.7683333333333,0.178329526806297,0.0986504383712185,1,2020-10-14 18:38:06,40.69599,-70.8926,32.907
"EN657",6,8,"a",551,">20",1.83824093809426,0.561872085808137,48.37,28.58,0.661666666666667,47.7083333333333,27.9183333333333,0.221276464037399,0.0403898302839515,1,2020-10-14 18:38:06,40.69599,-70.8926,32.907
